game_pk,home_team,away_team,home_prob,away_prob,predicted_edge,predicted_home_runs,predicted_away_runs,timestamp
822864,Texas Rangers,Baltimore Orioles,0.5461254612546126,0.4538745387453874,0.09225092250922518,3.394629479754477,1.5198184906825805,BACKTEST_INIT
822865,Texas Rangers,San Francisco Giants,0.5006305170239596,0.49936948297604045,0.0012610340479191073,2.5669709650641663,5.703139422621926,BACKTEST_INIT
822866,Texas Rangers,San Francisco Giants,0.5037406483790524,0.4962593516209476,0.007481296758104827,3.4976143386874075,4.31795700270574,BACKTEST_INIT
822867,Texas Rangers,San Francisco Giants,0.501269035532995,0.49873096446700504,0.002538071065989911,3.4790685643473696,6.3523037868888155,BACKTEST_INIT
822868,Texas Rangers,Seattle Mariners,0.5139664804469274,0.4860335195530726,0.027932960893854775,4.798919378767928,4.504202469448731,BACKTEST_INIT
822869,Texas Rangers,Seattle Mariners,0.5449360201998741,0.4550639798001259,0.08987204039974817,3.672992513435822,3.1152606155637654,BACKTEST_INIT
822870,Texas Rangers,Seattle Mariners,0.5478927203065134,0.45210727969348663,0.09578544061302674,5.667577967689139,2.0389736724569003,BACKTEST_INIT
822871,Texas Rangers,Chicago White Sox,0.25,0.75,0.5,2.9993952872471246,10.156160328064317,BACKTEST_INIT
822872,Texas Rangers,Seattle Mariners,0.5028169014084508,0.4971830985915492,0.005633802816901623,2.1381454390488104,2.6642608678604986,BACKTEST_INIT
822873,Texas Rangers,Chicago White Sox,0.6666666666666666,0.33333333333333337,0.33333333333333326,10.314055409845189,1.3348768255081342,BACKTEST_INIT
822874,Texas Rangers,Chicago White Sox,0.4955357142857143,0.5044642857142857,0.008928571428571397,2.6041513650644683,3.3526602479738874,BACKTEST_INIT
822875,Texas Rangers,Houston Astros,0.5546558704453441,0.44534412955465585,0.10931174089068829,7.063739230980284,3.8084217528933477,BACKTEST_INIT
822876,Texas Rangers,Houston Astros,0.25,0.75,0.5,3.4056425092738283,8.606162404380886,BACKTEST_INIT
822877,Texas Rangers,Los Angeles Angels,0.25,0.75,0.5,1.8084977369611508,8.935165028868566,BACKTEST_INIT
822878,Texas Rangers,Houston Astros,0.556910569105691,0.44308943089430897,0.11382113821138207,7.171885488933524,4.670865211667563,BACKTEST_INIT
822879,Texas Rangers,Detroit Tigers,0.490787269681742,0.509212730318258,0.018425460636515956,1.2316707717330502,3.7574685993994574,BACKTEST_INIT
822880,Texas Rangers,Los Angeles Angels,0.5573770491803278,0.4426229508196722,0.11475409836065564,7.036239922190452,3.2013515335349725,BACKTEST_INIT
822881,Texas Rangers,Los Angeles Angels,0.5344129554655871,0.4655870445344129,0.06882591093117418,3.6213367721719374,3.2620949307270006,BACKTEST_INIT
822882,Texas Rangers,Detroit Tigers,0.5648535564853556,0.4351464435146444,0.12970711297071125,8.370915926474755,3.597906770635074,BACKTEST_INIT
822883,Texas Rangers,San Diego Padres,0.5051759834368531,0.4948240165631469,0.010351966873706209,3.618088901538776,6.50200804423167,BACKTEST_INIT
822884,Texas Rangers,Detroit Tigers,0.4905335628227194,0.5094664371772806,0.018932874354561147,5.625047898425247,8.47821005508906,BACKTEST_INIT
822885,Texas Rangers,San Diego Padres,0.5670995670995671,0.4329004329004329,0.1341991341991342,9.240071909454556,6.376659458368543,BACKTEST_INIT
822886,Texas Rangers,San Diego Padres,0.25,0.75,0.5,2.141496721071008,6.364267367753938,BACKTEST_INIT
822887,Texas Rangers,Minnesota Twins,0.5238095238095238,0.47619047619047616,0.04761904761904767,5.126518028877147,5.159950214149148,BACKTEST_INIT
822888,Texas Rangers,Minnesota Twins,0.5069860279441117,0.49301397205588826,0.013972055888223478,2.788662486965361,4.281073215983309,BACKTEST_INIT
822889,Texas Rangers,Minnesota Twins,0.25,0.75,0.5,2.8452554825314946,10.18090909420671,BACKTEST_INIT
